pc,effective_address,val0,store-1ea,store-1val0,store-2ea,store-2val0
6758284,69867712,537133146,75356224,262234,75356224,281474976688880
6758300,69867712,537133146,75356224,262234,75356224,262234
6758316,69867712,537133146,75356224,262234,75356224,262234
6758332,69867712,537133146,75356224,262234,75356224,262234
6758348,69867712,537133146,75356224,262234,75356224,262234
6758484,69867720,69862592,75356224,262234,75356224,262234
6758484,69867728,19793024,75356232,2,75356224,262234
6758504,281474976688912,69867712,75356240,3,75356232,2
6758508,281474976688896,81718032,75356240,3,75356232,2
6758512,281474976688880,281474976688928,75356240,3,75356232,2
4782996,281474976689008,69873632,75356232,75356224,75356240,3
4783000,281474976688992,116707760,75356232,75356224,75356240,3
4783004,281474976688976,20767168,75356232,75356224,75356240,3
4783008,281474976688960,10458672,75356232,75356224,75356240,3
4783012,281474976688944,84087440,75356232,75356224,75356240,3
4783016,281474976688928,281474976689024,75356232,75356224,75356240,3
4780468,10461096,0,75356232,75356224,75356240,3
4781212,10465544,116711392,75356232,75356224,75356240,3
4781216,10465536,116707792,75356232,75356224,75356240,3
4781252,10465528,116707792,75356232,75356224,75356240,3
4781280,10465560,15,10465536,116707792,75356232,75356224
4781300,10465520,116707328,10465536,116707792,75356232,75356224
4781304,10465544,116711392,10465536,116707792,75356232,75356224
4781336,10461104,69843904,116707792,116707824,10465528,116707824
4781352,281474976689104,69843904,116707776,69843904,116707808,69843904
4781356,281474976689088,281474976689168,116707776,69843904,116707808,69843904
4781360,281474976689072,10458672,116707776,69843904,116707808,69843904
4781364,281474976689056,69867680,116707776,69843904,116707808,69843904
4781368,281474976689040,35905632,116707776,69843904,116707808,69843904
4781372,281474976689024,281474976689120,116707776,69843904,116707808,69843904
4785004,69867680,61,281474976689168,281474976689120,116707776,69843904
6762632,69118592,39,281474976689080,281474976689072,281474976689104,281474976689072
6762828,69118600,69867808,281474976689080,281474976689072,281474976689104,281474976689072
6762832,69867808,2,281474976689080,281474976689072,281474976689104,281474976689072
6762844,69867824,69118576,281474976689080,281474976689072,281474976689104,281474976689072
6762848,281474976689080,4788172,281474976689080,281474976689072,281474976689104,281474976689072
6762632,69118576,49,281474976689032,281474976689024,281474976689056,281474976689024
6762688,69118584,69864576,281474976689032,281474976689024,281474976689056,281474976689024
6762692,69864576,61,281474976689032,281474976689024,281474976689056,281474976689024
6762932,281474976689032,4788172,281474976689032,281474976689024,281474976689056,281474976689024
6762936,281474976689056,0,281474976689032,281474976689024,281474976689056,281474976689024
6762940,281474976689040,2,281474976689032,281474976689024,281474976689056,281474976689024
6762944,281474976689024,281474976689072,281474976689032,281474976689024,281474976689056,281474976689024
4788408,69864576,3407933,281474976689056,281474976688992,281474976689040,281474976688992
4788444,69864584,17,281474976689056,281474976688992,281474976689040,281474976688992
4787116,9913996,0,281474976689056,281474976688992,281474976689040,281474976688992
4787152,10459036,0,281474976689056,281474976688992,281474976689040,281474976688992
4787864,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4787876,9169911,4,281474976689056,281474976688992,281474976689040,281474976688992
4787344,10461088,115286016,281474976689056,281474976688992,281474976689040,281474976688992
4787352,115286184,115286184,281474976689056,281474976688992,281474976689040,281474976688992
4788236,69864576,3407933,281474976689056,281474976688992,281474976689040,281474976688992
4788240,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4788536,281474976689056,0,281474976689056,281474976688992,281474976689040,281474976688992
4788540,281474976689040,2,281474976689056,281474976688992,281474976689040,281474976688992
4788544,281474976689024,10458672,281474976689056,281474976688992,281474976689040,281474976688992
4788548,281474976689008,69867680,281474976689056,281474976688992,281474976689040,281474976688992
4788552,281474976688992,281474976689072,281474976689056,281474976688992,281474976689040,281474976688992
6762868,69118600,69867808,281474976689056,281474976688992,281474976689040,281474976688992
6762876,69867816,69867744,281474976689056,281474976688992,281474976689040,281474976688992
6762880,281474976689080,4788172,281474976689056,281474976688992,281474976689040,281474976688992
6762632,69867744,47,281474976689032,281474976689024,281474976689056,281474976689024
6762688,69867752,69867680,281474976689032,281474976689024,281474976689056,281474976689024
6762692,69867680,61,281474976689032,281474976689024,281474976689056,281474976689024
6762932,281474976689032,4788172,281474976689032,281474976689024,281474976689056,281474976689024
6762936,281474976689056,0,281474976689032,281474976689024,281474976689056,281474976689024
6762940,281474976689040,2,281474976689032,281474976689024,281474976689056,281474976689024
6762944,281474976689024,281474976689072,281474976689032,281474976689024,281474976689056,281474976689024
4788408,69867680,262205,281474976689056,281474976688992,281474976689040,281474976688992
4788444,69867688,27481,281474976689056,281474976688992,281474976689040,281474976688992
4787116,9913996,0,281474976689056,281474976688992,281474976689040,281474976688992
4787344,10461088,115286016,281474976689056,281474976688992,281474976689040,281474976688992
4787352,115505896,115505896,281474976689056,281474976688992,281474976689040,281474976688992
4788236,69867680,262205,281474976689056,281474976688992,281474976689040,281474976688992
4788240,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4788536,281474976689056,0,281474976689056,281474976688992,281474976689040,281474976688992
4788540,281474976689040,2,281474976689056,281474976688992,281474976689040,281474976688992
4788544,281474976689024,10458672,281474976689056,281474976688992,281474976689040,281474976688992
4788548,281474976689008,69867680,281474976689056,281474976688992,281474976689040,281474976688992
4788552,281474976688992,281474976689072,281474976689056,281474976688992,281474976689040,281474976688992
6762904,281474976689104,69843904,281474976689056,281474976688992,281474976689040,281474976688992
6762908,281474976689088,281474976689200,281474976689056,281474976688992,281474976689040,281474976688992
6762912,281474976689072,281474976689120,281474976689056,281474976688992,281474976689040,281474976688992
4785196,281474976689160,69867680,281474976689056,281474976688992,281474976689040,281474976688992
4785200,69867680,61,281474976689056,281474976688992,281474976689040,281474976688992
4785220,281474976689168,116707760,281474976689056,281474976688992,281474976689040,281474976688992
4785236,69867688,27481,281474976689056,281474976688992,281474976689040,281474976688992
6765468,69867680,262205,281474976689104,281474976689056,281474976689088,281474976689056
6765496,8943776,6765512,281474976689104,281474976689056,281474976689088,281474976689056
6765512,281474976689104,69843904,281474976689104,281474976689056,281474976689088,281474976689056
6765516,281474976689088,0,281474976689104,281474976689056,281474976689088,281474976689056
6765520,281474976689072,10458672,281474976689104,281474976689056,281474976689088,281474976689056
6765524,281474976689056,281474976689120,281474976689104,281474976689056,281474976689088,281474976689056
4785260,10461088,115286016,281474976689104,281474976689056,281474976689088,281474976689056
4785268,115505896,0,281474976689104,281474976689056,281474976689088,281474976689056
4785276,10461112,115752960,281474976689104,281474976689056,281474976689088,281474976689056
4785280,115752960,58217,281474976689104,281474976689056,281474976689088,281474976689056
4785536,10461088,115286016,115753008,4294967295,115752968,4294967295
4785544,115505896,0,115753008,4294967295,115752968,4294967295
4785548,10461120,0,115753008,4294967295,115752968,4294967295
4785652,10465544,116711392,115753008,4294967295,115752968,4294967295
4785656,10465536,116707824,115753008,4294967295,115752968,4294967295
4785692,10465528,116707824,115753008,4294967295,115752968,4294967295
4785720,10465560,15,10465536,116707824,115753008,4294967295
4785740,10465520,116707328,10465536,116707824,115753008,4294967295
4785744,10465544,116711392,10465536,116707824,115753008,4294967295
4785772,10461088,115286016,10465528,116707840,10465536,116707840
4785788,116707776,116707792,115505896,115505864,116707824,115505864
4785808,10461096,0,115505896,115505864,116707824,115505864
4785832,10465544,116711392,115505896,115505864,116707824,115505864
4785836,10465536,116707840,115505896,115505864,116707824,115505864
4785872,10465528,116707840,115505896,115505864,116707824,115505864
4785900,10465560,15,10465536,116707840,115505896,115505864
4785920,10465520,116707328,10465536,116707840,115505896,115505864
4785924,10465544,116711392,10465536,116707840,115505896,115505864
4786316,10461104,69843904,116707848,116707872,116707840,116707872
4786340,69843904,32,116707776,69843904,116707856,69843904
4786728,10459044,0,116707776,69843904,116707856,69843904
4784896,281474976692624,69873632,10461104,0,116707776,69843904
4784900,281474976692608,69849344,10461104,0,116707776,69843904
4784904,281474976692592,46358992,10461104,0,116707776,69843904
4784908,281474976692576,0,10461104,0,116707776,69843904
4784912,281474976692560,84087440,10461104,0,116707776,69843904
4784916,281474976692544,281474976692640,10461104,0,116707776,69843904
4564708,84087456,46357696,10461104,0,116707776,69843904
4564712,46357704,81374464,10461104,0,116707776,69843904
4564716,69843928,69844032,10461104,0,116707776,69843904
4564720,81374488,69845312,10461104,0,116707776,69843904
4564684,69844032,32,10461104,0,116707776,69843904
4783944,69844032,32,10461104,10458672,281474976692624,281474976692544
4784020,69844064,69118624,10461104,10458672,281474976692624,281474976692544
4784024,69118624,536870951,10461104,10458672,281474976692624,281474976692544
4784248,69844064,69118624,10461104,10458672,281474976692624,281474976692544
4784252,69118624,39,10461104,10458672,281474976692624,281474976692544
4784332,69118632,69867968,10461104,10458672,281474976692624,281474976692544
4784336,69867968,2,10461104,10458672,281474976692624,281474976692544
4784388,69867984,69118608,10461104,10458672,281474976692624,281474976692544
4784392,69118608,49,10461104,10458672,281474976692624,281474976692544
4784388,69867976,69867904,10461104,10458672,281474976692624,281474976692544
4784392,69867904,47,10461104,10458672,281474976692624,281474976692544
4784352,69867920,69867872,10461104,10458672,281474976692624,281474976692544
4784368,69867912,69867840,281474976689152,1,10461104,10458672
4784932,281474976689160,69867840,281474976689160,69867840,281474976689152,1
4784936,69867840,262205,281474976689160,69867840,281474976689152,1
4784984,281474976689152,69867872,281474976689160,69867840,281474976689152,1
4779960,69867872,537133141,281474976689104,281474976689024,281474976689088,281474976689024
4782216,69867872,537133141,281474976689008,281474976688944,281474976688992,281474976688944
4782260,8436304,4782300,281474976689008,281474976688944,281474976688992,281474976688944
4782308,9168501,2,281474976689008,281474976688944,281474976688992,281474976688944
4782324,9169256,9304038,281474976689008,281474976688944,281474976688992,281474976688944
4782648,9304039,101,281474976689008,281474976688944,281474976688992,281474976688944
4782664,8436696,4782792,281474976689008,281474976688944,281474976688992,281474976688944
4782792,69867888,69867680,281474976689008,281474976688944,281474976688992,281474976688944
4782216,69867680,262205,281474976688928,281474976688864,281474976688912,281474976688864
4782260,8436112,4782272,281474976688928,281474976688864,281474976688912,281474976688864
4779960,69867680,262205,281474976688848,281474976688768,281474976688832,281474976688768
4780092,69867688,27481,281474976688848,281474976688768,281474976688832,281474976688768
4780096,10461088,115286016,281474976688848,281474976688768,281474976688832,281474976688768
4780104,115505896,116707824,281474976688848,281474976688768,281474976688832,281474976688768
4780112,116707832,116707760,281474976688848,281474976688768,281474976688832,281474976688768
4780116,116707768,81718096,281474976688848,281474976688768,281474976688832,281474976688768
4780120,81718098,4,281474976688848,281474976688768,281474976688832,281474976688768
4781352,281474976688848,69867680,281474976688848,281474976688768,281474976688832,281474976688768
4781356,281474976688832,0,281474976688848,281474976688768,281474976688832,281474976688768
4781360,281474976688816,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4781364,281474976688800,2,281474976688848,281474976688768,281474976688832,281474976688768
4781368,281474976688784,35905632,281474976688848,281474976688768,281474976688832,281474976688768
4781372,281474976688768,281474976688864,281474976688848,281474976688768,281474976688832,281474976688768
4782288,116707760,7069,281474976688848,281474976688768,281474976688832,281474976688768
4782580,281474976688928,69867872,281474976688848,281474976688768,281474976688832,281474976688768
4782584,281474976688912,9304038,281474976688848,281474976688768,281474976688832,281474976688768
4782588,281474976688896,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4782592,281474976688880,2,281474976688848,281474976688768,281474976688832,281474976688768
4782596,281474976688864,281474976688944,281474976688848,281474976688768,281474976688832,281474976688768
4782648,9304038,101,281474976688848,281474976688768,281474976688832,281474976688768
4782664,8436696,4782792,281474976688848,281474976688768,281474976688832,281474976688768
4782792,69867880,69867520,281474976688848,281474976688768,281474976688832,281474976688768
4782216,69867520,262205,281474976688928,281474976688864,281474976688912,281474976688864
4782260,8436112,4782272,281474976688928,281474976688864,281474976688912,281474976688864
4779960,69867520,262205,281474976688848,281474976688768,281474976688832,281474976688768
4780092,69867528,27480,281474976688848,281474976688768,281474976688832,281474976688768
4780096,10461088,115286016,281474976688848,281474976688768,281474976688832,281474976688768
4780104,115505888,116707712,281474976688848,281474976688768,281474976688832,281474976688768
4780112,116707720,116707648,281474976688848,281474976688768,281474976688832,281474976688768
4780116,116707656,81718080,281474976688848,281474976688768,281474976688832,281474976688768
4780120,81718082,4,281474976688848,281474976688768,281474976688832,281474976688768
4781352,281474976688848,69867520,281474976688848,281474976688768,281474976688832,281474976688768
4781356,281474976688832,0,281474976688848,281474976688768,281474976688832,281474976688768
4781360,281474976688816,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4781364,281474976688800,1,281474976688848,281474976688768,281474976688832,281474976688768
4781368,281474976688784,35905632,281474976688848,281474976688768,281474976688832,281474976688768
4781372,281474976688768,281474976688864,281474976688848,281474976688768,281474976688832,281474976688768
4782288,116707648,14251,281474976688848,281474976688768,281474976688832,281474976688768
4782580,281474976688928,69867872,281474976688848,281474976688768,281474976688832,281474976688768
4782584,281474976688912,9304038,281474976688848,281474976688768,281474976688832,281474976688768
4782588,281474976688896,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4782592,281474976688880,1,281474976688848,281474976688768,281474976688832,281474976688768
4782596,281474976688864,281474976688944,281474976688848,281474976688768,281474976688832,281474976688768
4782580,281474976689008,69867872,281474976688848,281474976688768,281474976688832,281474976688768
4782584,281474976688992,4,281474976688848,281474976688768,281474976688832,281474976688768
4782588,281474976688976,4,281474976688848,281474976688768,281474976688832,281474976688768
4782592,281474976688960,69867840,281474976688848,281474976688768,281474976688832,281474976688768
4782596,281474976688944,281474976689024,281474976688848,281474976688768,281474976688832,281474976688768
4780320,69867872,537133141,281474976688848,281474976688768,281474976688832,281474976688768
4780328,10461128,19171360,281474976688848,281474976688768,281474976688832,281474976688768
7321452,19171392,31,281474976689008,281474976688944,281474976688992,281474976688944
7321780,19171384,20766976,281474976689008,281474976688944,281474976688992,281474976688944
7321796,19171416,5,281474976689008,281474976688944,281474976688992,281474976688944
7321812,20767128,0,19171416,6,281474976689008,281474976688944
7321984,19171400,5,19171416,6,281474976689008,281474976688944
7322024,281474976689008,69867872,19171400,6,19171416,6
7322028,281474976688992,21409,19171400,6,19171416,6
7322032,281474976688976,4,19171400,6,19171416,6
7322036,281474976688960,69867840,19171400,6,19171416,6
7322040,281474976688944,281474976689024,19171400,6,19171416,6
4780428,20767128,0,19171400,6,19171416,6
4781944,10461136,0,281474976689008,281474976688976,281474976688992,281474976688976
4781984,10465544,116711392,281474976689008,281474976688976,281474976688992,281474976688976
4781988,10465536,116707872,281474976689008,281474976688976,281474976688992,281474976688976
4782020,10465528,116707872,281474976689008,281474976688976,281474976688992,281474976688976
4782052,10465560,15,10465536,116707904,281474976689008,281474976688976
4782072,10465520,116707328,10465536,116707904,281474976689008,281474976688976
4782076,10465544,116711392,10465536,116707904,281474976689008,281474976688976
7205608,9766528,4,281474976688960,281474976688864,281474976688944,281474976688864
7205664,10492096,20843904,281474976688960,281474976688864,281474976688944,281474976688864
7205672,20843946,330,281474976688960,281474976688864,281474976688944,281474976688864
7205680,20843948,3766,281474976688960,281474976688864,281474976688944,281474976688864
7205692,20844416,18014398509481983,281474976688960,281474976688864,281474976688944,281474976688864
7206196,10482936,16,20843948,3767,281474976688960,281474976688864
7206556,20844416,18014398509481983,20843948,3767,281474976688960,281474976688864
7206584,20843920,81657856,20843946,329,20844416,329
7206588,281474976688944,21409,20843946,329,20844416,329
7206608,10482936,16,20843946,329,20844416,329
7206612,10493144,35868592,20843946,329,20844416,329
7206624,281474976688960,69873632,10493144,35868608,20843946,329
7206628,281474976688928,10462768,10493144,35868608,20843946,329
7206632,281474976688912,10458672,10493144,35868608,20843946,329
7206636,281474976688896,84087440,10493144,35868608,20843946,329
7206640,281474976688880,0,10493144,35868608,20843946,329
4782152,281474976689008,69867872,116707888,262204,81718120,262204
4782156,281474976688992,21409,116707888,262204,81718120,262204
4782160,281474976688976,281474976689024,116707888,262204,81718120,262204
4780460,116707888,0,20767128,69867872,116707888,262204
4782924,69867872,537133141,281474976689008,281474976688928,281474976688992,281474976688928
4782952,8437072,4783024,281474976689008,281474976688928,281474976688992,281474976688928
4783032,9169256,9304038,281474976689008,281474976688928,281474976688992,281474976688928
4783044,9168501,2,281474976689008,281474976688928,281474976688992,281474976688928
4783292,9304039,101,281474976689008,281474976688928,281474976688992,281474976688928
4783352,69867888,69867680,281474976689008,281474976688928,281474976688992,281474976688928
4782924,69867680,262205,281474976688912,281474976688832,281474976688896,281474976688832
4782952,8436880,4783056,281474976688912,281474976688832,281474976688896,281474976688832
4783064,10461088,115286016,281474976688912,281474976688832,281474976688896,281474976688832
4783068,69867688,27481,281474976688912,281474976688832,281474976688896,281474976688832
4783076,115505896,116707824,281474976688912,281474976688832,281474976688896,281474976688832
4783084,116707832,116707760,281474976688912,281474976688832,281474976688896,281474976688832
4783088,116707768,81718096,281474976688912,281474976688832,281474976688896,281474976688832
4783092,81718096,262204,281474976688912,281474976688832,281474976688896,281474976688832
4782996,281474976688912,69873632,281474976688912,281474976688832,281474976688896,281474976688832
4783000,281474976688896,69867872,281474976688912,281474976688832,281474976688896,281474976688832
4783004,281474976688880,69867880,281474976688912,281474976688832,281474976688896,281474976688832
4783008,281474976688864,9304038,281474976688912,281474976688832,281474976688896,281474976688832
4783012,281474976688848,84087440,281474976688912,281474976688832,281474976688896,281474976688832
4783016,281474976688832,281474976688928,281474976688912,281474976688832,281474976688896,281474976688832
4783372,69867888,69867680,281474976688912,281474976688832,281474976688896,281474976688832
6758228,69867872,85,281474976688912,281474976688880,281474976688896,281474976688880
6758240,9168501,2,281474976688912,281474976688880,281474976688896,281474976688880
7205608,9766536,5,281474976688864,281474976688768,281474976688848,281474976688768
7205664,10492104,30288384,281474976688864,281474976688768,281474976688848,281474976688768
7205672,30288426,64,281474976688864,281474976688768,281474976688848,281474976688768
7205680,30288428,1731,281474976688864,281474976688768,281474976688848,281474976688768
7205692,30288648,16275722900582890999,281474976688864,281474976688768,281474976688848,281474976688768
7206196,10482944,32,30288428,1732,281474976688864,281474976688768
7206556,30288648,16275722900582890999,30288428,1732,281474976688864,281474976688768
7206584,30288400,75300864,30288426,63,30288648,63
7206588,281474976688848,24,30288426,63,30288648,63
7206608,10482944,32,30288426,63,30288648,63
7206612,10493144,35868608,30288426,63,30288648,63
7206624,281474976688864,69873632,10493144,35868640,30288426,63
7206628,281474976688832,85,10493144,35868640,30288426,63
7206632,281474976688816,9304038,10493144,35868640,30288426,63
7206636,281474976688800,84087440,10493144,35868640,30288426,63
7206640,281474976688784,0,10493144,35868640,30288426,63
6758268,69867872,537133141,75356256,281474976688880,75356256,281474976688880
6758284,69867872,537133141,75356256,262229,75356256,281474976688880
6758300,69867872,537133141,75356256,262229,75356256,262229
6758316,69867872,537133141,75356256,262229,75356256,262229
6758332,69867872,537133141,75356256,262229,75356256,262229
6758348,69867872,537133141,75356256,262229,75356256,262229
6758484,69867880,69867520,75356256,262229,75356256,262229
6758484,69867888,69867680,75356264,2,75356256,262229
6758504,281474976688912,69867872,75356272,3,75356264,2
6758508,281474976688896,81718096,75356272,3,75356264,2
6758512,281474976688880,281474976688928,75356272,3,75356264,2
4783292,9304038,101,75356272,75356264,75356272,3
4783352,69867880,69867520,75356272,75356264,75356272,3
4782924,69867520,262205,281474976688912,281474976688832,281474976688896,281474976688832
4782952,8436880,4783056,281474976688912,281474976688832,281474976688896,281474976688832
4783064,10461088,115286016,281474976688912,281474976688832,281474976688896,281474976688832
4783068,69867528,27480,281474976688912,281474976688832,281474976688896,281474976688832
4783076,115505888,116707712,281474976688912,281474976688832,281474976688896,281474976688832
4783084,116707720,116707648,281474976688912,281474976688832,281474976688896,281474976688832
4783088,116707656,81718080,281474976688912,281474976688832,281474976688896,281474976688832
4783092,81718080,262204,281474976688912,281474976688832,281474976688896,281474976688832
4782996,281474976688912,69873632,281474976688912,281474976688832,281474976688896,281474976688832
4783000,281474976688896,75356256,281474976688912,281474976688832,281474976688896,281474976688832
4783004,281474976688880,69867872,281474976688912,281474976688832,281474976688896,281474976688832
4783008,281474976688864,9304038,281474976688912,281474976688832,281474976688896,281474976688832
4783012,281474976688848,84087440,281474976688912,281474976688832,281474976688896,281474976688832
4783016,281474976688832,281474976688928,281474976688912,281474976688832,281474976688896,281474976688832
4782996,281474976689008,69873632,75356264,75356256,281474976688912,281474976688832
4783000,281474976688992,116707872,75356264,75356256,281474976688912,281474976688832
4783004,281474976688976,20767128,75356264,75356256,281474976688912,281474976688832
4783008,281474976688960,10458672,75356264,75356256,281474976688912,281474976688832
4783012,281474976688944,84087440,75356264,75356256,281474976688912,281474976688832
4783016,281474976688928,281474976689024,75356264,75356256,281474976688912,281474976688832
4780468,10461096,0,75356264,75356256,281474976688912,281474976688832
4781212,10465544,116711392,75356264,75356256,281474976688912,281474976688832
4781216,10465536,116707904,75356264,75356256,281474976688912,281474976688832
4781252,10465528,116707904,75356264,75356256,281474976688912,281474976688832
4781280,10465560,15,10465536,116707904,75356264,75356256
4781300,10465520,116707328,10465536,116707904,75356264,75356256
4781304,10465544,116711392,10465536,116707904,75356264,75356256
4781336,10461104,69844032,116707904,116707936,10465528,116707936
4781352,281474976689104,69844032,116707888,69844032,116707920,69844032
4781356,281474976689088,281474976689168,116707888,69844032,116707920,69844032
4781360,281474976689072,10458672,116707888,69844032,116707920,69844032
4781364,281474976689056,69867840,116707888,69844032,116707920,69844032
4781368,281474976689040,35905632,116707888,69844032,116707920,69844032
4781372,281474976689024,281474976689120,116707888,69844032,116707920,69844032
4785004,69867840,61,281474976689168,281474976689120,116707888,69844032
6762632,69118624,39,281474976689080,281474976689072,281474976689104,281474976689072
6762828,69118632,69867968,281474976689080,281474976689072,281474976689104,281474976689072
6762832,69867968,2,281474976689080,281474976689072,281474976689104,281474976689072
6762844,69867984,69118608,281474976689080,281474976689072,281474976689104,281474976689072
6762848,281474976689080,4788172,281474976689080,281474976689072,281474976689104,281474976689072
6762632,69118608,49,281474976689032,281474976689024,281474976689056,281474976689024
6762688,69118616,69864576,281474976689032,281474976689024,281474976689056,281474976689024
6762692,69864576,61,281474976689032,281474976689024,281474976689056,281474976689024
6762932,281474976689032,4788172,281474976689032,281474976689024,281474976689056,281474976689024
6762936,281474976689056,0,281474976689032,281474976689024,281474976689056,281474976689024
6762940,281474976689040,2,281474976689032,281474976689024,281474976689056,281474976689024
6762944,281474976689024,281474976689072,281474976689032,281474976689024,281474976689056,281474976689024
4788408,69864576,3407933,281474976689056,281474976688992,281474976689040,281474976688992
4788444,69864584,17,281474976689056,281474976688992,281474976689040,281474976688992
4787116,9913996,0,281474976689056,281474976688992,281474976689040,281474976688992
4787152,10459036,0,281474976689056,281474976688992,281474976689040,281474976688992
4787864,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4787876,9169911,4,281474976689056,281474976688992,281474976689040,281474976688992
4787344,10461088,115286016,281474976689056,281474976688992,281474976689040,281474976688992
4787352,115286184,115286184,281474976689056,281474976688992,281474976689040,281474976688992
4788236,69864576,3407933,281474976689056,281474976688992,281474976689040,281474976688992
4788240,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4788536,281474976689056,0,281474976689056,281474976688992,281474976689040,281474976688992
4788540,281474976689040,2,281474976689056,281474976688992,281474976689040,281474976688992
4788544,281474976689024,10458672,281474976689056,281474976688992,281474976689040,281474976688992
4788548,281474976689008,69867840,281474976689056,281474976688992,281474976689040,281474976688992
4788552,281474976688992,281474976689072,281474976689056,281474976688992,281474976689040,281474976688992
6762868,69118632,69867968,281474976689056,281474976688992,281474976689040,281474976688992
6762876,69867976,69867904,281474976689056,281474976688992,281474976689040,281474976688992
6762880,281474976689080,4788172,281474976689056,281474976688992,281474976689040,281474976688992
6762632,69867904,47,281474976689032,281474976689024,281474976689056,281474976689024
6762688,69867912,69867840,281474976689032,281474976689024,281474976689056,281474976689024
6762692,69867840,61,281474976689032,281474976689024,281474976689056,281474976689024
6762932,281474976689032,4788172,281474976689032,281474976689024,281474976689056,281474976689024
6762936,281474976689056,0,281474976689032,281474976689024,281474976689056,281474976689024
6762940,281474976689040,2,281474976689032,281474976689024,281474976689056,281474976689024
6762944,281474976689024,281474976689072,281474976689032,281474976689024,281474976689056,281474976689024
4788408,69867840,262205,281474976689056,281474976688992,281474976689040,281474976688992
4788444,69867848,27482,281474976689056,281474976688992,281474976689040,281474976688992
4787116,9913996,0,281474976689056,281474976688992,281474976689040,281474976688992
4787344,10461088,115286016,281474976689056,281474976688992,281474976689040,281474976688992
4787352,115505904,115505904,281474976689056,281474976688992,281474976689040,281474976688992
4788236,69867840,262205,281474976689056,281474976688992,281474976689040,281474976688992
4788240,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4788536,281474976689056,0,281474976689056,281474976688992,281474976689040,281474976688992
4788540,281474976689040,2,281474976689056,281474976688992,281474976689040,281474976688992
4788544,281474976689024,10458672,281474976689056,281474976688992,281474976689040,281474976688992
4788548,281474976689008,69867840,281474976689056,281474976688992,281474976689040,281474976688992
4788552,281474976688992,281474976689072,281474976689056,281474976688992,281474976689040,281474976688992
6762904,281474976689104,69844032,281474976689056,281474976688992,281474976689040,281474976688992
6762908,281474976689088,281474976689200,281474976689056,281474976688992,281474976689040,281474976688992
6762912,281474976689072,281474976689120,281474976689056,281474976688992,281474976689040,281474976688992
4785196,281474976689160,69867840,281474976689056,281474976688992,281474976689040,281474976688992
4785200,69867840,61,281474976689056,281474976688992,281474976689040,281474976688992
4785220,281474976689168,116707872,281474976689056,281474976688992,281474976689040,281474976688992
4785236,69867848,27482,281474976689056,281474976688992,281474976689040,281474976688992
6765468,69867840,262205,281474976689104,281474976689056,281474976689088,281474976689056
6765496,8943776,6765512,281474976689104,281474976689056,281474976689088,281474976689056
6765512,281474976689104,69844032,281474976689104,281474976689056,281474976689088,281474976689056
6765516,281474976689088,0,281474976689104,281474976689056,281474976689088,281474976689056
6765520,281474976689072,10458672,281474976689104,281474976689056,281474976689088,281474976689056
6765524,281474976689056,281474976689120,281474976689104,281474976689056,281474976689088,281474976689056
4785260,10461088,115286016,281474976689104,281474976689056,281474976689088,281474976689056
4785268,115505904,0,281474976689104,281474976689056,281474976689088,281474976689056
4785276,10461112,115752960,281474976689104,281474976689056,281474976689088,281474976689056
4785280,115752960,58217,281474976689104,281474976689056,281474976689088,281474976689056
4785536,10461088,115286016,115753012,4294967295,115752968,4294967295
4785544,115505904,0,115753012,4294967295,115752968,4294967295
4785548,10461120,0,115753012,4294967295,115752968,4294967295
4785652,10465544,116711392,115753012,4294967295,115752968,4294967295
4785656,10465536,116707936,115753012,4294967295,115752968,4294967295
4785692,10465528,116707936,115753012,4294967295,115752968,4294967295
4785720,10465560,15,10465536,116707936,115753012,4294967295
4785740,10465520,116707328,10465536,116707936,115753012,4294967295
4785744,10465544,116711392,10465536,116707936,115753012,4294967295
4785772,10461088,115286016,10465528,116707952,10465536,116707952
4785788,116707888,116707904,115505904,115505872,116707936,115505872
4785808,10461096,0,115505904,115505872,116707936,115505872
4785832,10465544,116711392,115505904,115505872,116707936,115505872
4785836,10465536,116707952,115505904,115505872,116707936,115505872
4785872,10465528,116707952,115505904,115505872,116707936,115505872
4785900,10465560,15,10465536,116707952,115505904,115505872
4785920,10465520,116707328,10465536,116707952,115505904,115505872
4785924,10465544,116711392,10465536,116707952,115505904,115505872
4786316,10461104,69844032,116707960,116707984,116707952,116707984
4786340,69844032,32,116707888,69844032,116707968,69844032
4786728,10459044,0,116707888,69844032,116707968,69844032
4784896,281474976692624,69873632,10461104,0,116707888,69844032
4784900,281474976692608,69849344,10461104,0,116707888,69844032
4784904,281474976692592,46358992,10461104,0,116707888,69844032
4784908,281474976692576,0,10461104,0,116707888,69844032
4784912,281474976692560,84087440,10461104,0,116707888,69844032
4784916,281474976692544,281474976692640,10461104,0,116707888,69844032
4564708,84087456,46357696,10461104,0,116707888,69844032
